chr9,3006421,3006422,80.9523809523809
chr9,3006551,3006552,62.5
chr9,3006597,3006598,100
chr9,3006654,3006655,50
chr9,3006772,3006773,74.5614035087719
chr9,3006784,3006785,76.4044943820225
chr9,3006812,3006813,65.7407407407407
chr9,3006830,3006831,78.9473684210526
chr9,3006872,3006873,57.6923076923077
chr9,3006888,3006889,78.7878787878788
chr9,3007047,3007048,100
chr9,3007109,3007110,50
chr9,3007125,3007126,65.5172413793103
chr9,3007140,3007141,75.5555555555556
chr9,3007301,3007302,68.9189189189189
chr9,3007362,3007363,77.7777777777778
chr9,3007402,3007403,100
chr9,3007420,3007421,92.3076923076923
chr9,3007462,3007463,0
chr9,3007595,3007596,84.0909090909091
chr9,3007607,3007608,84.7058823529412
chr9,3007635,3007636,76.4705882352941
chr9,3007653,3007654,80.6451612903226
chr9,3007694,3007695,70
chr9,3007828,3007829,100
chr9,3007840,3007841,100
chr9,3007886,3007887,100
chr9,3007928,3007929,50
chr9,3008120,3008121,100
chr9,3008295,3008296,0
chr9,3008472,3008473,85.7142857142857
chr9,3008512,3008513,66.6666666666667
chr9,3008572,3008573,100
chr9,3008588,3008589,0
chr9,3009073,3009074,100
chr9,3009232,3009233,100
chr9,3009294,3009295,100
chr9,3009310,3009311,91.6666666666667
chr9,3009325,3009326,62.8571428571429
chr9,3009486,3009487,80.7692307692308
chr9,3009547,3009548,100
chr9,3009587,3009588,80.5555555555556
chr9,3009605,3009606,83.3333333333333
chr9,3009647,3009648,100
chr9,3009780,3009781,78.5714285714286
chr9,3009792,3009793,83.3333333333333
chr9,3009820,3009821,73.0769230769231
chr9,3009880,3009881,66.6666666666667
chr9,3010014,3010015,84.6153846153846
chr9,3010026,3010027,86.6666666666667
chr9,3010054,3010055,76.9230769230769
chr9,3010072,3010073,100
chr9,3010247,3010248,100
chr9,3010259,3010260,100
chr9,3010287,3010288,66.6666666666667
chr9,3010297,3010298,0
chr9,3010305,3010306,66.6666666666667
chr9,3010347,3010348,100
chr9,3010363,3010364,100
chr9,3010521,3010522,50
chr9,3010612,3010613,80
chr9,3010890,3010891,66.6666666666667
chr9,3010930,3010931,44.4444444444444
chr9,3011182,3011183,100
chr9,3011533,3011534,95.2380952380952
chr9,3011573,3011574,67.8571428571429
chr9,3011591,3011592,88.8888888888889
chr9,3011633,3011634,40
chr9,3011649,3011650,66.6666666666667
chr9,3011661,3011662,0
chr9,3011664,3011665,100
chr9,3011719,3011720,68.75
chr9,3011809,3011810,50
chr9,3011825,3011826,50
chr9,3011865,3011866,0
chr9,3011943,3011944,91.6666666666667
chr9,3011983,3011984,70.7317073170732
chr9,3012001,3012002,66.6666666666667
chr9,3012177,3012178,90
chr9,3012235,3012236,100
chr9,3012277,3012278,100
chr9,3012293,3012294,80
chr9,3012423,3012424,89.5833333333333
chr9,3012469,3012470,100
chr9,3012685,3012686,100
chr9,3012747,3012748,33.3333333333333
chr9,3012763,3012764,72.4137931034483
chr9,3012778,3012779,76.056338028169
chr9,3012939,3012940,65
chr9,3013000,3013001,60
chr9,3013040,3013041,68.9655172413793
chr9,3013058,3013059,73.9130434782609
chr9,3013100,3013101,0
chr9,3013233,3013234,71.4285714285714
chr9,3013245,3013246,81.8181818181818
chr9,3013273,3013274,56.25
chr9,3013333,3013334,33.3333333333333
chr9,3013467,3013468,82.3529411764706
chr9,3013479,3013480,72.2222222222222
chr9,3013507,3013508,61.1111111111111
chr9,3013525,3013526,50
chr9,3013700,3013701,100
chr9,3013712,3013713,100
chr9,3013740,3013741,80
chr9,3013758,3013759,96
chr9,3013800,3013801,0
chr9,3013816,3013817,75
chr9,3013914,3013915,100
chr9,3013974,3013975,100
chr9,3014050,3014051,100
chr9,3014065,3014066,85.1851851851852
chr9,3014168,3014169,78.2608695652174
chr9,3014226,3014227,50
chr9,3014268,3014269,50
chr9,3014284,3014285,63.6363636363636
chr9,3014442,3014443,76.9230769230769
chr9,3014502,3014503,0
chr9,3014736,3014737,0
chr9,3014928,3014929,100
chr9,3015103,3015104,100
chr9,3015162,3015163,100
chr9,3015174,3015175,100
chr9,3015280,3015281,81.25
chr9,3015380,3015381,66.6666666666667
chr9,3015396,3015397,84.0909090909091
chr9,3015411,3015412,78.6324786324786
chr9,3015454,3015455,13.4615384615385
chr9,3015514,3015515,77.7777777777778
chr9,3015516,3015517,28.5714285714286
chr9,3015554,3015555,70.8333333333333
chr9,3015614,3015615,90.9090909090909
chr9,3015805,3015806,79.5918367346939
chr9,3015864,3015865,100
chr9,3015876,3015877,100
chr9,3015980,3015981,85.7142857142857
chr9,3016022,3016023,55.5555555555556
chr9,3016038,3016039,85.1851851851852
chr9,3016156,3016157,78.9473684210526
chr9,3016196,3016197,67.6470588235294
chr9,3016256,3016257,100
chr9,3016390,3016391,100
chr9,3016402,3016403,100
chr9,3016490,3016491,66.6666666666667
chr9,3016682,3016683,100
chr9,3016857,3016858,0
chr9,3016916,3016917,100
chr9,3017034,3017035,80
chr9,3017074,3017075,53.4883720930233
chr9,3017134,3017135,61.1111111111111
chr9,3017150,3017151,89.2307692307692
chr9,3017165,3017166,74.390243902439
chr9,3017208,3017209,66.6666666666667
chr9,3017268,3017269,69.2307692307692
chr9,3017270,3017271,28.5714285714286
chr9,3017308,3017309,46.6666666666667
chr9,3017368,3017369,83.3333333333333
chr9,3017398,3017399,100
chr9,3017559,3017560,73.3333333333333
chr9,3017618,3017619,100
chr9,3017630,3017631,50
chr9,3017734,3017735,0
chr9,3017777,3017778,100
chr9,3017793,3017794,100
chr9,3017805,3017806,0
chr9,3017911,3017912,71.4285714285714
chr9,3017951,3017952,50.8196721311475
chr9,3018011,3018012,63.1578947368421
chr9,3018027,3018028,85
chr9,3018042,3018043,80
chr9,3018085,3018086,59.2592592592593
chr9,3018145,3018146,72.7272727272727
chr9,3018147,3018148,57.8947368421053
chr9,3018185,3018186,54.7169811320755
chr9,3018245,3018246,80
chr9,3018330,3018331,81.2154696132597
chr9,3018378,3018379,91.4893617021277
chr9,3018390,3018391,84.6153846153846
chr9,3018418,3018419,50
chr9,3018436,3018437,66.6666666666667
chr9,3018478,3018479,77.7777777777778
chr9,3018494,3018495,78.2608695652174
chr9,3018509,3018510,69.4915254237288
chr9,3018612,3018613,88.8888888888889
chr9,3018624,3018625,82.9787234042553
chr9,3018652,3018653,76.9230769230769
chr9,3018846,3018847,100
chr9,3018858,3018859,100
chr9,3018946,3018947,100
chr9,3019138,3019139,85.7142857142857
chr9,3019178,3019179,75
chr9,3019196,3019197,66.6666666666667
chr9,3019238,3019239,57.1428571428571
chr9,3019254,3019255,83.3333333333333
chr9,3019266,3019267,42.8571428571429
chr9,3019269,3019270,71.4285714285714
chr9,3019324,3019325,71.4285714285714
chr9,3019413,3019414,41.1764705882353
chr9,3019429,3019430,77.7777777777778
chr9,3019469,3019470,0
chr9,3019547,3019548,61.1111111111111
chr9,3019587,3019588,64.7058823529412
chr9,3019605,3019606,83.3333333333333
chr9,3019781,3019782,94.4444444444444
chr9,3019839,3019840,33.3333333333333
chr9,3019881,3019882,60
chr9,3019897,3019898,69.2307692307692
chr9,3020027,3020028,81.5789473684211
chr9,3020073,3020074,80
chr9,3020130,3020131,82.2222222222222
chr9,3020248,3020249,77.5641025641026
chr9,3020260,3020261,75
chr9,3020288,3020289,73.7588652482269
chr9,3020306,3020307,64.5569620253165
chr9,3020347,3020348,75
chr9,3020481,3020482,79.4392523364486
chr9,3020493,3020494,78.5714285714286
chr9,3020521,3020522,70.0787401574803
chr9,3020539,3020540,73.4177215189873
chr9,3020581,3020582,45.4545454545455
chr9,3020597,3020598,88.8888888888889
chr9,3020755,3020756,100
chr9,3020773,3020774,0
chr9,3020831,3020832,100
chr9,3020846,3020847,92
chr9,3020949,3020950,75
chr9,3021007,3021008,100
chr9,3021049,3021050,0
chr9,3021065,3021066,75
chr9,3021223,3021224,87.5
chr9,3021283,3021284,70
chr9,3021417,3021418,50
chr9,3021429,3021430,50
chr9,3021517,3021518,50
chr9,3021709,3021710,76.4705882352941
chr9,3021780,3021781,100
chr9,3021884,3021885,80
chr9,3022061,3022062,85.1851851851852
chr9,3022101,3022102,67.1875
chr9,3022161,3022162,52.7777777777778
chr9,3022177,3022178,77.4725274725275
chr9,3022192,3022193,80.5921052631579
chr9,3022235,3022236,26.7857142857143
chr9,3022295,3022296,71.4285714285714
chr9,3022297,3022298,0
chr9,3022335,3022336,75.2808988764045
chr9,3022395,3022396,50
chr9,3022425,3022426,100
chr9,3022480,3022481,84.7457627118644
chr9,3022528,3022529,78.4722222222222
chr9,3022540,3022541,79.1946308724832
chr9,3022568,3022569,72.3880597014925
chr9,3022628,3022629,0
chr9,3022762,3022763,80
chr9,3022765,3022766,0
chr9,3022802,3022803,100
chr9,3023054,3023055,90.9090909090909
chr9,3023113,3023114,100
chr9,3023125,3023126,33.3333333333333
chr9,3023229,3023230,88.5714285714286
chr9,3023272,3023273,100
chr9,3023288,3023289,100
chr9,3023300,3023301,0
chr9,3023406,3023407,86.2068965517241
chr9,3023446,3023447,58.3333333333333
chr9,3023506,3023507,69.6969696969697
chr9,3023537,3023538,71.8120805369127
chr9,3023640,3023641,89.6551724137931
chr9,3023652,3023653,89.6551724137931
chr9,3023680,3023681,68.5714285714286
chr9,3023740,3023741,45.4545454545455
chr9,3023874,3023875,77.4193548387097
chr9,3023886,3023887,75.7894736842105
chr9,3023914,3023915,70.8333333333333
chr9,3023932,3023933,80
chr9,3023973,3023974,71.4285714285714
chr9,3024107,3024108,81.4814814814815
chr9,3024119,3024120,85
chr9,3024147,3024148,67.1232876712329
chr9,3024165,3024166,73.6842105263158
chr9,3024207,3024208,75
chr9,3024223,3024224,100
chr9,3024321,3024322,23.5294117647059
chr9,3024341,3024342,100
chr9,3024381,3024382,78.5714285714286
chr9,3024399,3024400,66.6666666666667
chr9,3024441,3024442,52.5423728813559
chr9,3024457,3024458,81.3559322033898
chr9,3024472,3024473,80.5555555555556
chr9,3024575,3024576,85.1851851851852
chr9,3024587,3024588,83.3333333333333
chr9,3024615,3024616,71.0526315789474
chr9,3024675,3024676,50
chr9,3024809,3024810,76.9230769230769
chr9,3024821,3024822,76.271186440678
chr9,3024849,3024850,76.5957446808511
chr9,3024867,3024868,85
chr9,3024908,3024909,100
chr9,3025042,3025043,70
chr9,3025054,3025055,90.9090909090909
chr9,3025082,3025083,57.1428571428571
chr9,3025100,3025101,80
chr9,3025142,3025143,46.6666666666667
chr9,3025158,3025159,80
chr9,3025256,3025257,22.2222222222222
chr9,3025276,3025277,50
chr9,3025316,3025317,100
chr9,3025334,3025335,100
chr9,3025376,3025377,67.8571428571429
chr9,3025392,3025393,88.2352941176471
chr9,3025500,3025501,0
chr9,3025509,3025510,82.6530612244898
chr9,3025521,3025522,85.2112676056338
chr9,3025549,3025550,76.4331210191083
chr9,3025567,3025568,77.5510204081633
chr9,3025609,3025610,30
chr9,3025743,3025744,87.8787878787879
chr9,3025801,3025802,57.1428571428571
chr9,3025843,3025844,53.8461538461538
chr9,3025859,3025860,80.9523809523809
chr9,3025977,3025978,78.4313725490196
chr9,3026017,3026018,82.2222222222222
chr9,3026077,3026078,33.3333333333333
chr9,3026211,3026212,100
chr9,3026223,3026224,100
chr9,3026269,3026270,100
chr9,3026311,3026312,85.7142857142857
chr9,3026546,3026547,100
chr9,3026680,3026681,85.7142857142857
chr9,3026720,3026721,80
chr9,3026780,3026781,57.6923076923077
chr9,3026796,3026797,80.327868852459
chr9,3026811,3026812,76.271186440678
chr9,3026854,3026855,100
chr9,3026914,3026915,84.2105263157895
chr9,3026926,3026927,80.9523809523809
chr9,3027014,3027015,25
chr9,3027045,3027046,84
chr9,3027100,3027101,100
chr9,3027148,3027149,91.025641025641
chr9,3027160,3027161,85.8407079646018
chr9,3027248,3027249,50
chr9,3027264,3027265,66.6666666666667
chr9,3027382,3027383,100
chr9,3027394,3027395,100
chr9,3027440,3027441,100
chr9,3027482,3027483,29.4117647058824
chr9,3027498,3027499,80
chr9,3027513,3027514,66.6666666666667
chr9,3027616,3027617,67.741935483871
chr9,3027628,3027629,76.9230769230769
chr9,3027656,3027657,67.5
chr9,3027716,3027717,33.3333333333333
chr9,3027850,3027851,77.5510204081633
chr9,3027890,3027891,69.1176470588235
chr9,3027950,3027951,57.1428571428571
chr9,3028084,3028085,78.2608695652174
chr9,3028124,3028125,68.4210526315789
chr9,3028184,3028185,66.6666666666667
chr9,3028200,3028201,71.4285714285714
chr9,3028318,3028319,92.3076923076923
chr9,3028330,3028331,92.3076923076923
chr9,3028358,3028359,87.5
chr9,3028418,3028419,62.5
chr9,3028449,3028450,93.0232558139535
chr9,3028504,3028505,100
chr9,3028552,3028553,76.3157894736842
chr9,3028564,3028565,78.3333333333333
chr9,3028652,3028653,57.6923076923077
chr9,3028668,3028669,77.1428571428572
chr9,3028766,3028767,0
chr9,3028786,3028787,84.8484848484848
chr9,3028798,3028799,76.7605633802817
chr9,3028826,3028827,69.620253164557
chr9,3028886,3028887,85.7142857142857
chr9,3029020,3029021,78.1818181818182
chr9,3029032,3029033,79.5180722891566
chr9,3029060,3029061,66.6666666666667
chr9,3029120,3029121,33.3333333333333
chr9,3029255,3029256,100
chr9,3029267,3029268,100
chr9,3029313,3029314,0
chr9,3029355,3029356,61.1111111111111
chr9,3029547,3029548,85.7142857142857
chr9,3029590,3029591,100
chr9,3029606,3029607,100
chr9,3029724,3029725,82.051282051282
chr9,3029736,3029737,74.1666666666667
chr9,3029774,3029775,0
chr9,3029824,3029825,57.8947368421053
chr9,3029840,3029841,72.8571428571428
chr9,3029855,3029856,80.5970149253731
chr9,3029898,3029899,75
chr9,3029958,3029959,76.4705882352941
chr9,3029970,3029971,86.9565217391304
chr9,3029998,3029999,55.5555555555556
chr9,3030058,3030059,75
chr9,3030089,3030090,78.9473684210526
chr9,3030144,3030145,90
chr9,3030193,3030194,78.6885245901639
chr9,3030205,3030206,76.8115942028985
chr9,3030293,3030294,58.3333333333333
chr9,3030309,3030310,81.8181818181818
chr9,3030427,3030428,85.7142857142857
chr9,3030439,3030440,100
chr9,3030485,3030486,100
chr9,3030527,3030528,80
chr9,3030543,3030544,100
chr9,3030558,3030559,91.6666666666667
chr9,3030661,3030662,78.5714285714286
chr9,3030673,3030674,82.3529411764706
chr9,3030701,3030702,76.9230769230769
chr9,3030761,3030762,100
chr9,3030895,3030896,89.4736842105263
chr9,3030907,3030908,81.25
chr9,3030935,3030936,0
chr9,3030995,3030996,75
chr9,3031110,3031111,100
chr9,3031242,3031243,82.258064516129
chr9,3031282,3031283,73.7864077669903
chr9,3031342,3031343,63.6363636363636
chr9,3031358,3031359,93.75
chr9,3031476,3031477,85.7142857142857
chr9,3031488,3031489,93.3333333333333
chr9,3031516,3031517,100
chr9,3031576,3031577,50
chr9,3031607,3031608,100
chr9,3031710,3031711,80.9523809523809
chr9,3031722,3031723,86.9565217391304
chr9,3031810,3031811,0
chr9,3031826,3031827,100
chr9,3031944,3031945,100
chr9,3031956,3031957,100
chr9,3032002,3032003,100
chr9,3032044,3032045,82.3529411764706
chr9,3032060,3032061,100
chr9,3032075,3032076,100
chr9,3032138,3032139,0
chr9,3032178,3032179,85.7142857142857
chr9,3032190,3032191,81.8181818181818
chr9,3032218,3032219,71.875
chr9,3032278,3032279,88.8888888888889
chr9,3032403,3032404,14.2857142857143
chr9,3032424,3032425,81.25
chr9,3032452,3032453,71.4285714285714
chr9,3032470,3032471,68.6274509803922
chr9,3032512,3032513,42.8571428571429
chr9,3032646,3032647,86.7647058823529
chr9,3032746,3032747,50
chr9,3032880,3032881,71.9626168224299
chr9,3032892,3032893,75.7396449704142
chr9,3032920,3032921,75.7142857142857
chr9,3032938,3032939,84.1584158415842
chr9,3033113,3033114,100
chr9,3033125,3033126,100
chr9,3033153,3033154,100
chr9,3033213,3033214,100
chr9,3033229,3033230,100
chr9,3033387,3033388,100
chr9,3033478,3033479,100
chr9,3033579,3033580,100
chr9,3033622,3033623,0
chr9,3033756,3033757,85.7142857142857
chr9,3033796,3033797,50
chr9,3033856,3033857,0
chr9,3033872,3033873,33.3333333333333
chr9,3034048,3034049,100
chr9,3034119,3034120,0
chr9,3034224,3034225,77.7777777777778
chr9,3034236,3034237,62.5
chr9,3034282,3034283,100
chr9,3034324,3034325,100
chr9,3034340,3034341,0
chr9,3034355,3034356,20
chr9,3034458,3034459,88.2352941176471
chr9,3034470,3034471,84.2105263157895
chr9,3034498,3034499,72.7272727272727
chr9,3034558,3034559,100
chr9,3034692,3034693,95
chr9,3034704,3034705,91.8918918918919
chr9,3034732,3034733,50
chr9,3034750,3034751,100
chr9,3034792,3034793,42.1052631578947
chr9,3034926,3034927,75
chr9,3034984,3034985,65.5172413793103
chr9,3035026,3035027,58.3333333333333
chr9,3035042,3035043,62.5
chr9,3035057,3035058,74.5762711864407
chr9,3035120,3035121,0
chr9,3035160,3035161,79.4117647058823
chr9,3035172,3035173,81.8181818181818
chr9,3035200,3035201,68.5714285714286
chr9,3035260,3035261,20
chr9,3035394,3035395,67.8571428571429
chr9,3035406,3035407,81.4814814814815
chr9,3035434,3035435,73.8461538461539
chr9,3035494,3035495,75
chr9,3035629,3035630,84.2105263157895
chr9,3035641,3035642,94.7368421052632
chr9,3035669,3035670,25
chr9,3035687,3035688,100
chr9,3035729,3035730,85.7142857142857
chr9,3035862,3035863,87.0967741935484
chr9,3035902,3035903,70.9302325581395
chr9,3036038,3036039,78.735632183908
chr9,3036050,3036051,84.9740932642487
chr9,3036078,3036079,70.8994708994709
chr9,3036088,3036089,0
chr9,3036096,3036097,71.6666666666667
chr9,3036137,3036138,100
chr9,3036271,3036272,87.2340425531915
chr9,3036283,3036284,81.25
chr9,3036311,3036312,80.6451612903226
chr9,3036329,3036330,70.5882352941177
chr9,3036370,3036371,50
chr9,3036384,3036385,100
chr9,3036502,3036503,0
chr9,3036542,3036543,40
chr9,3036602,3036603,75
chr9,3036736,3036737,80
chr9,3036748,3036749,50
chr9,3036794,3036795,100
chr9,3036836,3036837,20
chr9,3036922,3036923,100
chr9,3036970,3036971,60
chr9,3036982,3036983,100
chr9,3037070,3037071,0
chr9,3037204,3037205,100
chr9,3037216,3037217,94.4444444444444
chr9,3037244,3037245,85
chr9,3037262,3037263,64.2857142857143
chr9,3037304,3037305,100
chr9,3037438,3037439,80
chr9,3037450,3037451,50
chr9,3037538,3037539,50
chr9,3037624,3037625,100
chr9,3037672,3037673,100
chr9,3037684,3037685,100
chr9,3037730,3037731,100
chr9,3037772,3037773,50
chr9,3037788,3037789,50
chr9,3037803,3037804,66.6666666666667
chr9,3037906,3037907,88.8888888888889
chr9,3037918,3037919,80
chr9,3037946,3037947,81.25
chr9,3037964,3037965,66.6666666666667
chr9,3038006,3038007,61.5384615384615
chr9,3038022,3038023,77.1428571428572
chr9,3038092,3038093,100
chr9,3038140,3038141,90.4761904761905
chr9,3038152,3038153,75
chr9,3038240,3038241,66.6666666666667
chr9,3038256,3038257,100
chr9,3054582,3054583,0
chr9,3056586,3056587,100
chr9,3064558,3064559,0
chr9,3064585,3064586,0
chr9,3067639,3067640,0
chr9,3067671,3067672,100
chr9,3067685,3067686,100
chr9,3076070,3076071,100
chr9,3077837,3077838,100
chr9,3090532,3090533,0
chr9,3090733,3090734,100
chr9,3091375,3091376,100
chr9,3091446,3091447,100
chr9,3094109,3094110,0
chr9,3103844,3103845,100
chr9,3105772,3105773,0
chr9,3108465,3108466,0
chr9,3113808,3113809,100
chr9,3113861,3113862,100
chr9,3116557,3116558,100
chr9,3116603,3116604,0
chr9,3116636,3116637,0
chr9,3116639,3116640,100
chr9,3116647,3116648,100
chr9,3116801,3116802,100
chr9,3116865,3116866,0
chr9,3116890,3116891,0
chr9,3119706,3119707,0
chr9,3119787,3119788,0
chr9,3120582,3120583,0
chr9,3125327,3125328,100
chr9,3125332,3125333,100
chr9,3125437,3125438,100
chr9,3125446,3125447,100
chr9,3126999,3127000,0
chr9,3127089,3127090,100
chr9,3127101,3127102,100
chr9,3127110,3127111,100
chr9,3127114,3127115,100
chr9,3127129,3127130,100
chr9,3127131,3127132,100
chr9,3127135,3127136,100
chr9,3127236,3127237,100
chr9,3127266,3127267,100
chr9,3127797,3127798,0
chr9,3129132,3129133,100
chr9,3130360,3130361,100
chr9,3138283,3138284,100
chr9,3141641,3141642,100
chr9,3145157,3145158,100
chr9,3145232,3145233,100
chr9,3145944,3145945,100
chr9,3145953,3145954,100
chr9,3145960,3145961,0
chr9,3146252,3146253,0
chr9,3155080,3155081,100
chr9,3155278,3155279,100
chr9,3156406,3156407,100
chr9,3157217,3157218,0
chr9,3157489,3157490,0
chr9,3162086,3162087,100
chr9,3178971,3178972,100
chr9,3179028,3179029,0
chr9,3179127,3179128,0
chr9,3186517,3186518,0
chr9,3186539,3186540,0
chr9,3186547,3186548,0
chr9,3195733,3195734,100
chr9,3195824,3195825,100
chr9,3197208,3197209,100
chr9,3199915,3199916,0
chr9,3199919,3199920,0
chr9,3199923,3199924,0
chr9,3199974,3199975,0
chr9,3200012,3200013,0
chr9,3200029,3200030,0
chr9,3200287,3200288,100
chr9,3200443,3200444,100
chr9,3212837,3212838,100
chr9,3212963,3212964,100
chr9,3214854,3214855,0
chr9,3215411,3215412,0
chr9,3215434,3215435,100
chr9,3215442,3215443,0
chr9,3215446,3215447,0
chr9,3215468,3215469,0
chr9,3215471,3215472,100
chr9,3215726,3215727,100
chr9,3215733,3215734,100
chr9,3215738,3215739,100
chr9,3215745,3215746,0
chr9,3215758,3215759,0
chr9,3215795,3215796,0
chr9,3215800,3215801,0
chr9,3215809,3215810,0
chr9,3215830,3215831,0
chr9,3218735,3218736,0
chr9,3220114,3220115,100
chr9,3237246,3237247,100
chr9,3237250,3237251,100
chr9,3237255,3237256,100
chr9,3237262,3237263,100
chr9,3237302,3237303,100
chr9,3237334,3237335,100
chr9,3237343,3237344,100
chr9,3237608,3237609,100
chr9,3237628,3237629,100
chr9,3238065,3238066,100
chr9,3238108,3238109,100
chr9,3238133,3238134,100
chr9,3238141,3238142,50
chr9,3238201,3238202,100
chr9,3238219,3238220,100
chr9,3238331,3238332,0
chr9,3238339,3238340,100
chr9,3238365,3238366,100
chr9,3239000,3239001,0
chr9,3244250,3244251,100
chr9,3244297,3244298,100
chr9,3244882,3244883,100
chr9,3244888,3244889,100
chr9,3248301,3248302,100
chr9,3248311,3248312,75
chr9,3248329,3248330,100
chr9,3248438,3248439,0
chr9,3248444,3248445,100
chr9,3248454,3248455,100
chr9,3248496,3248497,0
chr9,3248516,3248517,0
chr9,3248603,3248604,100
chr9,3253742,3253743,100
chr9,3254093,3254094,100
chr9,3257690,3257691,100
chr9,3257704,3257705,0
chr9,3258547,3258548,100
chr9,3260398,3260399,0
chr9,3260484,3260485,100
chr9,3260488,3260489,100
chr9,3261000,3261001,100
chr9,3262550,3262551,87.5
chr9,3270905,3270906,100
chr9,3271010,3271011,100
chr9,3271142,3271143,100
chr9,3271247,3271248,100
chr9,3271256,3271257,0
chr9,3271313,3271314,100
chr9,3271324,3271325,100
chr9,3271356,3271357,100
chr9,3271368,3271369,100
chr9,3271496,3271497,100
chr9,3272236,3272237,0
chr9,3272539,3272540,100
chr9,3272617,3272618,100
chr9,3272669,3272670,100
chr9,3272692,3272693,0
chr9,3273370,3273371,100
chr9,3273513,3273514,100
chr9,3273534,3273535,100
chr9,3273565,3273566,100
chr9,3273607,3273608,0
